Network Management Card AOS v3.3.4
Rack PDU APP v3.3.3

Date     	Time     	Name	Contact	Location	System IP
02/27/2024	05:22:38	RackPDU	Unknown	Unknown	10.30.250.14

		Metered Rack PDU   	   	   	   	   	   	
02/09/2024	12:04:04	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	11:54:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	11:44:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	11:34:04	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	11:24:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	11:14:04	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	11:04:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	10:54:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	10:44:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	10:34:04	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	10:24:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	10:14:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	10:04:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	09:54:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	09:44:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	09:34:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	09:24:04	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	09:14:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	09:04:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	08:54:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	08:44:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	08:34:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	08:24:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	08:14:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	08:04:04	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	07:54:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	07:44:04	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	07:34:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	07:24:04	2.6	1.2	2.7	1.3	2.6	1.2	
02/09/2024	07:14:04	2.7	1.2	2.7	1.3	2.6	1.2	
02/09/2024	07:04:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	06:54:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	06:44:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	06:34:04	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	06:24:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	06:14:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	06:04:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	05:54:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	05:44:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	05:34:04	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	05:24:04	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	05:14:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	05:04:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	04:54:03	2.6	1.2	2.7	1.3	2.6	1.2	
02/09/2024	04:44:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	04:34:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	04:24:03	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	04:14:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	04:04:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	03:54:03	2.7	1.2	2.7	1.2	2.6	1.2	
02/09/2024	03:44:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	03:34:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	03:24:03	2.7	1.2	2.8	1.2	2.6	1.2	
02/09/2024	03:14:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	03:04:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	02:54:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	02:44:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	02:34:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	02:24:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	02:14:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	02:04:03	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	01:54:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	01:44:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	01:34:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	01:24:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	01:14:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	01:04:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	00:54:03	2.6	1.2	2.6	1.3	2.6	1.2	
02/09/2024	00:44:03	2.6	1.2	2.6	1.3	2.6	1.2	
02/09/2024	00:34:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	00:24:03	2.6	1.2	2.6	1.3	2.6	1.2	
02/09/2024	00:14:03	2.6	1.2	2.6	1.3	2.6	1.2	
02/09/2024	00:04:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	23:54:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	23:44:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	23:34:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	23:24:03	2.6	1.2	2.6	1.3	2.6	1.2	
02/08/2024	23:14:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	23:04:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	22:54:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	22:44:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	22:34:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	22:24:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	22:14:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	22:04:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	21:54:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	21:44:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	21:34:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	21:24:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	21:14:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	21:04:03	2.6	1.2	2.6	1.3	2.6	1.2	
02/08/2024	20:54:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	20:44:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	20:34:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	20:24:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	20:14:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	20:04:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	19:54:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	19:44:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	19:34:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	19:24:03	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	19:14:02	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	19:04:02	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	18:54:02	2.6	1.2	2.6	1.3	2.6	1.2	
02/08/2024	18:44:02	2.6	1.2	2.6	1.3	2.6	1.2	
02/08/2024	18:34:02	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	18:23:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	18:13:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	18:03:59	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	17:53:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	17:43:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	17:33:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	17:23:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	17:13:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	17:03:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	16:53:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	16:43:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	16:33:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	16:23:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	16:13:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	16:03:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	15:53:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	15:43:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	15:33:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	15:23:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	15:13:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	15:03:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	14:53:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	14:43:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	14:33:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	14:23:59	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	14:13:59	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	14:03:59	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	13:53:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	13:43:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	13:33:59	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	13:23:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	13:13:59	2.6	1.2	2.6	1.3	2.6	1.2	
02/08/2024	13:03:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	12:53:59	2.6	1.2	2.6	1.3	2.6	1.2	
02/08/2024	12:43:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	12:33:59	2.6	1.2	2.6	1.2	2.6	1.2	
02/08/2024	12:23:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	12:13:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	12:03:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	11:53:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	11:43:58	2.7	1.2	2.7	1.2	2.6	1.2	
02/08/2024	11:33:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	11:23:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	11:13:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	11:03:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	10:53:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	10:43:58	2.7	1.2	2.7	1.2	2.6	1.2	
02/08/2024	10:33:58	2.7	1.2	2.7	1.2	2.6	1.2	
02/08/2024	10:23:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	10:13:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	10:03:58	2.6	1.2	2.7	1.3	2.6	1.2	
02/08/2024	09:53:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	09:43:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	09:33:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	09:23:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	09:13:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	09:03:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	08:53:58	2.6	1.2	2.7	1.2	2.6	1.2	
02/08/2024	08:43:58	2.6	1.2	3.2	1.2	2.6	1.2	
02/08/2024	08:33:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	08:23:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	08:13:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	08:03:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	07:53:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	07:43:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	07:33:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	07:23:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	07:13:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	07:03:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	06:53:58	3.2	1.2	3.2	1.3	3.1	1.2	
02/08/2024	06:43:58	3.1	1.2	3.2	1.3	3.1	1.2	
02/08/2024	06:33:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	06:23:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	06:13:58	3.1	1.2	3.2	1.3	3.1	1.2	
02/08/2024	06:03:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	05:53:58	3.2	1.2	3.2	1.3	3.1	1.2	
02/08/2024	05:43:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	05:33:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	05:23:58	3.1	1.2	3.2	1.3	3.1	1.2	
02/08/2024	05:13:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	05:03:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	04:53:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	04:43:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	04:33:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	04:23:58	3.2	1.2	3.2	1.3	3.1	1.2	
02/08/2024	04:13:58	3.1	1.2	3.2	1.3	3.1	1.2	
02/08/2024	04:03:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	03:53:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	03:43:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	03:33:58	3.2	1.2	3.2	1.2	3.1	1.2	
02/08/2024	03:23:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	03:13:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	03:03:58	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	02:53:58	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	02:43:58	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	02:33:58	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	02:23:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	02:13:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	02:03:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	01:53:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	01:43:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	01:33:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	01:23:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	01:13:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	01:03:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	00:53:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	00:43:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/08/2024	00:33:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	00:23:57	3.1	1.2	3.1	1.3	3.1	1.2	
02/08/2024	00:13:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/08/2024	00:03:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	23:53:57	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	23:43:57	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	23:33:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	23:23:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	23:13:57	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	23:03:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	22:53:57	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	22:43:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	22:33:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	22:23:57	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	22:13:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	22:03:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	21:53:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	21:43:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	21:33:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	21:23:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	21:13:57	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	21:03:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	20:53:57	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	20:43:57	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	20:33:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	20:23:57	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	20:13:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	20:03:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	19:53:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	19:43:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	19:33:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	19:23:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	19:13:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	19:03:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	18:53:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	18:43:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	18:33:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	18:23:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	18:13:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	18:03:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	17:53:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	17:43:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	17:33:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	17:23:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	17:13:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	17:03:57	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	16:53:57	3.1	1.2	3.2	1.3	3.1	1.2	
02/07/2024	16:43:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	16:33:57	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	16:23:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	16:13:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	16:03:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	15:53:56	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	15:43:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	15:33:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	15:23:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	15:13:56	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	15:03:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	14:53:56	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	14:43:56	3.1	1.2	3.2	1.3	3.1	1.2	
02/07/2024	14:33:56	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	14:23:56	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	14:13:56	3.2	1.2	3.2	1.3	3.1	1.2	
02/07/2024	14:03:56	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	13:53:56	3.1	1.2	3.2	1.3	3.1	1.2	
02/07/2024	13:43:56	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	13:33:56	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	13:23:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	13:13:56	3.1	1.2	3.1	1.3	3.1	1.2	
02/07/2024	13:03:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	12:53:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	12:43:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	12:33:56	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	12:23:56	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	12:13:56	3.2	1.2	3.2	1.2	3.1	1.2	
02/07/2024	12:03:56	3.2	1.2	3.2	1.2	3.1	1.2	
02/07/2024	11:53:56	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	11:43:56	3.2	1.2	3.2	1.2	3.1	1.2	
02/07/2024	11:33:56	3.2	1.2	3.2	1.2	3.1	1.2	
02/07/2024	11:23:56	3.1	1.2	3.2	1.3	3.1	1.2	
02/07/2024	11:13:56	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	11:03:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	10:53:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	10:43:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	10:33:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	10:23:56	3.2	1.2	3.3	1.3	3.2	1.2	
02/07/2024	10:13:56	3.2	1.2	3.2	1.3	3.2	1.2	
02/07/2024	10:03:56	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	09:53:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	09:43:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	09:33:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	09:23:56	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	09:13:56	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	09:03:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	08:53:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	08:43:56	3.2	1.2	3.2	1.3	3.2	1.2	
02/07/2024	08:33:56	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	08:23:56	3.2	1.2	3.2	1.3	3.2	1.2	
02/07/2024	08:13:56	3.2	1.2	3.3	1.3	3.2	1.2	
02/07/2024	08:03:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	07:53:56	3.2	1.2	3.3	1.3	3.2	1.2	
02/07/2024	07:43:56	3.2	1.2	3.2	1.3	3.2	1.2	
02/07/2024	07:33:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	07:23:56	3.2	1.2	3.2	1.3	3.2	1.2	
02/07/2024	07:13:56	3.2	1.2	3.3	1.3	3.2	1.2	
02/07/2024	07:03:56	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	06:53:56	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	06:43:56	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	06:33:56	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	06:23:55	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	06:13:55	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	06:03:55	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	05:53:55	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	05:43:55	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	05:33:55	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	05:23:55	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	05:13:55	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	05:03:55	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	04:53:55	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	04:43:55	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	04:33:55	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	04:23:55	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	04:13:55	3.2	1.2	3.2	1.3	3.2	1.2	
02/07/2024	04:03:55	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	03:53:55	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	03:43:55	3.2	1.2	3.2	1.2	3.2	1.2	
02/07/2024	03:33:55	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	03:23:55	3.2	1.2	3.3	1.2	3.2	1.2	
02/07/2024	03:13:55	3.2	1.2	3.2	1.2	3.1	1.2	
02/07/2024	03:03:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	02:53:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	02:43:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	02:33:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	02:23:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	02:13:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	02:03:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	01:53:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	01:43:55	3.2	1.2	3.2	1.2	3.1	1.2	
02/07/2024	01:33:55	3.2	1.2	3.2	1.2	3.1	1.2	
02/07/2024	01:23:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	01:13:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	01:03:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	00:53:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	00:43:55	3.2	1.2	3.2	1.2	3.1	1.2	
02/07/2024	00:33:55	3.1	1.2	3.2	1.2	3.1	1.2	
02/07/2024	00:23:55	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	00:13:55	3.1	1.2	3.1	1.2	3.1	1.2	
02/07/2024	00:03:55	3.1	1.2	3.1	1.2	3.1	1.2	
02/06/2024	23:53:55	3.1	1.2	3.1	1.2	3.1	1.2	
02/06/2024	23:43:55	3.1	1.2	3.1	1.2	3.1	1.2	
02/06/2024	23:33:55	3.1	1.2	3.1	1.2	3.1	1.2	
02/06/2024	23:23:55	3.1	1.2	3.1	1.2	3.1	1.2	
